action_type,cusip,ex_date,foreign,id,payable_date,process_date,rate,record_date,source_array,special,symbol
cash_dividend,254067101,2024-03-27,False,3d707c90-7c87-45e3-96b3-423ab6c26077,2024-05-06,2024-05-06,0.25,2024-03-28,cash_dividends,False,DDS
cash_dividend,254067101,2024-06-28,False,24301040-1291-4ed6-8c47-f37c715351d7,2024-08-05,2024-08-05,0.25,2024-06-28,cash_dividends,False,DDS
cash_dividend,254067101,2024-09-30,False,95d011cc-3938-4d48-b374-580285c91d7d,2024-11-04,2024-11-04,0.25,2024-09-30,cash_dividends,False,DDS
cash_dividend,254067101,2024-12-13,False,c0cd7c1e-65cc-456e-a34f-b26b29082a45,2025-01-06,2025-01-06,25.0,2024-12-13,cash_dividends,True,DDS
cash_dividend,254067101,2024-12-31,False,4f8dd650-c65c-48fc-8084-2d0e3364a08d,2025-02-03,2025-02-03,0.25,2024-12-31,cash_dividends,False,DDS
cash_dividend,254067101,2025-03-31,False,5731a5d4-c35b-4869-a470-81ed201e6ff1,2025-05-05,2025-05-05,0.25,2025-03-31,cash_dividends,False,DDS
cash_dividend,254067101,2025-06-30,False,b30b851b-e759-4d47-ab72-71db8f376cbc,2025-08-04,2025-08-04,0.25,2025-06-30,cash_dividends,False,DDS
cash_dividend,254067101,2025-09-30,False,ca557dbe-9210-4529-9b3b-a3acd1a3beb7,2025-11-03,2025-11-03,0.3,2025-09-30,cash_dividends,False,DDS
cash_dividend,254067101,2025-12-12,False,f8936bbd-51ba-4255-84a8-0535f4bb42d0,2026-01-05,2026-01-05,30.0,2025-12-12,cash_dividends,True,DDS
cash_dividend,254067101,2025-12-31,False,4fdfe84f-6df8-474d-8239-7f2b3c01fe66,2026-02-02,2026-02-02,0.3,2025-12-31,cash_dividends,False,DDS
cash_dividend,254067101,2026-03-31,False,a105e388-b78c-458e-a9b7-35ea85dcfa47,2026-05-04,2026-05-04,0.3,2026-03-31,cash_dividends,False,DDS
cash_dividend,254067101,2026-06-30,False,0e46da7a-4ec9-4efc-8eda-20c41f0607a3,2026-08-03,2026-08-03,0.3,2026-06-30,cash_dividends,False,DDS
