action_type,cusip,ex_date,foreign,id,payable_date,process_date,rate,record_date,source_array,special,symbol
cash_dividend,008492100,2022-03-30,False,c35cbb34-343c-405c-941b-60e4dec3148b,2022-04-14,2022-04-14,0.227,2022-03-31,cash_dividends,False,ADC
cash_dividend,008492100,2022-04-28,False,09b06074-cfcd-44e1-9219-de48f1c6beca,2022-05-13,2022-05-13,0.234,2022-04-29,cash_dividends,False,ADC
cash_dividend,008492100,2022-05-27,False,2a1ad887-abdb-40c8-9842-bcf9ea41da3a,2022-06-14,2022-06-14,0.234,2022-05-31,cash_dividends,False,ADC
cash_dividend,008492100,2022-06-29,False,352fd47d-2f6a-4826-ad43-98f37eb70ba6,2022-07-14,2022-07-14,0.234,2022-06-30,cash_dividends,False,ADC
cash_dividend,008492100,2022-07-28,False,f071b70a-4c20-473c-bf61-f710bd5c700b,2022-08-12,2022-08-12,0.234,2022-07-29,cash_dividends,False,ADC
cash_dividend,008492100,2022-08-30,False,afb47439-9aaa-4675-9129-0d7ec2097d97,2022-09-14,2022-09-14,0.234,2022-08-31,cash_dividends,False,ADC
cash_dividend,008492100,2022-09-29,False,8ef2ffd0-7f1e-4181-8a0c-e625e3b45e36,2022-10-14,2022-10-14,0.234,2022-09-30,cash_dividends,False,ADC
cash_dividend,008492100,2022-10-28,False,9d6f937b-bc9a-4762-88a7-a8aecd581461,2022-11-14,2022-11-14,0.24,2022-10-31,cash_dividends,False,ADC
cash_dividend,008492100,2022-11-29,False,0146cf15-8aad-449c-a46b-ee739a591689,2022-12-14,2022-12-14,0.24,2022-11-30,cash_dividends,False,ADC
cash_dividend,008492100,2022-12-29,False,7c68d44f-baee-42b4-804f-5e3a857bc250,2023-01-13,2023-01-13,0.24,2022-12-30,cash_dividends,False,ADC
cash_dividend,008492100,2023-01-30,False,817f660a-0aa3-4352-a56b-eb6b376a0d5b,2023-02-14,2023-02-14,0.24,2023-01-31,cash_dividends,False,ADC
cash_dividend,008492100,2023-02-27,False,0f5e0dae-38a6-4316-b3d2-6d9b8c4d9ca3,2023-03-14,2023-03-14,0.24,2023-02-28,cash_dividends,False,ADC
cash_dividend,008492100,2023-03-30,False,571003d4-71df-4143-a540-8bdef2265ded,2023-04-14,2023-04-14,0.24,2023-03-31,cash_dividends,False,ADC
cash_dividend,008492100,2023-04-27,False,b0e8a15d-c12f-4f50-b311-b025a3424223,2023-05-12,2023-05-12,0.243,2023-04-28,cash_dividends,False,ADC
cash_dividend,008492100,2023-05-30,False,ca87bb27-928c-4f48-bef3-9e4ee89e53ed,2023-06-14,2023-06-14,0.243,2023-05-31,cash_dividends,False,ADC
cash_dividend,008492100,2023-06-29,False,69cf647b-0fa3-4248-a54d-e4efbdd5dc29,2023-07-14,2023-07-14,0.243,2023-06-30,cash_dividends,False,ADC
cash_dividend,008492100,2023-07-28,False,9d863693-14cf-4353-8b33-430ee337229f,2023-08-14,2023-08-14,0.243,2023-07-31,cash_dividends,False,ADC
cash_dividend,008492100,2023-08-30,False,bb36973a-c59b-425b-8d75-6417e953472a,2023-09-14,2023-09-14,0.243,2023-08-31,cash_dividends,False,ADC
cash_dividend,008492100,2023-09-28,False,e182d1f0-e9c2-4c1f-914c-503003d1f56c,2023-10-13,2023-10-13,0.243,2023-09-29,cash_dividends,False,ADC
cash_dividend,008492100,2023-10-30,False,c3bc3c60-86e8-4d83-ba29-369ffdffd0dd,2023-11-14,2023-11-14,0.247,2023-10-31,cash_dividends,False,ADC
cash_dividend,008492100,2023-11-29,False,e33e3368-fc92-4965-9b89-eebba02d7a05,2023-12-14,2023-12-14,0.247,2023-11-30,cash_dividends,False,ADC
cash_dividend,008492100,2023-12-28,False,6de4bc09-eb04-4be0-b57d-cb586e710cce,2024-01-16,2024-01-16,0.247,2023-12-29,cash_dividends,False,ADC
cash_dividend,008492100,2024-01-30,False,99c7e69f-2406-40e7-9dbf-b5c023366ae0,2024-02-14,2024-02-14,0.247,2024-01-31,cash_dividends,False,ADC
cash_dividend,008492100,2024-02-28,False,ede01a1f-07d2-4794-b4eb-2dec2f0aaa12,2024-03-14,2024-03-14,0.247,2024-02-29,cash_dividends,False,ADC
cash_dividend,008492100,2024-03-27,False,49ef86a5-dbf3-472e-bd4a-a3fae6b4d5fd,2024-04-12,2024-04-12,0.247,2024-03-28,cash_dividends,False,ADC
cash_dividend,008492100,2024-04-29,False,502772b0-8466-455c-9397-eaabb20b960f,2024-05-14,2024-05-14,0.25,2024-04-30,cash_dividends,False,ADC
cash_dividend,008492100,2024-05-31,False,77924a5c-c0f7-4cdf-a234-6cdf5077d45c,2024-06-14,2024-06-14,0.25,2024-05-31,cash_dividends,False,ADC
cash_dividend,008492100,2024-06-28,False,805df1d2-1e1e-43a9-b205-e136368665e4,2024-07-15,2024-07-15,0.25,2024-06-28,cash_dividends,False,ADC
cash_dividend,008492100,2024-07-31,False,6a75fb23-6724-4a3f-bab8-180779b10b3c,2024-08-14,2024-08-14,0.25,2024-07-31,cash_dividends,False,ADC
cash_dividend,008492100,2024-08-30,False,f618bf95-3a8b-4b09-a27b-be91857c8581,2024-09-16,2024-09-16,0.25,2024-08-30,cash_dividends,False,ADC
cash_dividend,008492100,2024-09-30,False,49c356a7-2ade-472a-8ad9-f1c7671ddd7a,2024-10-15,2024-10-15,0.25,2024-09-30,cash_dividends,False,ADC
cash_dividend,008492100,2024-10-31,False,5e21b8cc-75f7-4a75-9b72-342773b6b79e,2024-11-14,2024-11-14,0.253,2024-10-31,cash_dividends,False,ADC
cash_dividend,008492100,2024-11-29,False,319cd6ef-e9c2-4efb-b657-53a36ee0798b,2024-12-13,2024-12-13,0.253,2024-11-29,cash_dividends,False,ADC
cash_dividend,008492100,2024-12-31,False,5a35dcc6-5dcf-49b8-97c7-8855b16745d4,2025-01-15,2025-01-15,0.253,2024-12-31,cash_dividends,False,ADC
cash_dividend,008492100,2025-01-31,False,43e0535d-326e-44fe-84f2-d86d2a928ffa,2025-02-14,2025-02-14,0.253,2025-01-31,cash_dividends,False,ADC
cash_dividend,008492100,2025-02-28,False,e1f4fa41-a386-4c0d-b145-757460070d7b,2025-03-14,2025-03-14,0.253,2025-02-28,cash_dividends,False,ADC
cash_dividend,008492100,2025-03-31,False,abc5c05c-f5ae-40c7-915e-18a1cb509ca0,2025-04-14,2025-04-14,0.253,2025-03-31,cash_dividends,False,ADC
cash_dividend,008492100,2025-04-30,False,8a45938a-ff62-4ce4-91b6-3faca08bd615,2025-05-14,2025-05-14,0.256,2025-04-30,cash_dividends,False,ADC
cash_dividend,008492100,2025-05-30,False,07434ca9-9f66-4c69-a2fe-baf11064ee8f,2025-06-13,2025-06-13,0.256,2025-05-30,cash_dividends,False,ADC
